  Index  name               key              s          l      floor.x     floor.y     floor.z     floor.theta floor.phi   floor.psi     spin.x          spin.y          spin.z
   2552  BW2ORE_INVERSE     Sbend              832.803   0.346 -5.5213E+02 -2.4077E-12 -4.2693E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0081923368    0.9999625315    0.0027966408
   2553  LXW0               Drift              832.957   0.154 -5.5229E+02 -2.4088E-12 -4.2692E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0081923368    0.9999625315    0.0027966408
   2554  BW1ORE_INVERSE     Sbend              833.303   0.346 -5.5263E+02 -2.4111E-12 -4.2691E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233833
   2555  LXW1               Drift              833.557   0.254 -5.5289E+02 -2.4128E-12 -4.2689E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233833
   2556  BW1ORE             Sbend              833.903   0.346 -5.5323E+02 -2.4151E-12 -4.2688E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0086341813    0.9999625315    0.0006216882
   2557  LXW0               Drift              834.057   0.154 -5.5339E+02 -2.4161E-12 -4.2687E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0086341813    0.9999625315    0.0006216882
   2558  BW2ORE             Sbend              834.403   0.346 -5.5373E+02 -2.4184E-12 -4.2685E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233832
   2559  LXW1               Drift              834.657   0.254 -5.5399E+02 -2.4201E-12 -4.2684E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233832
   2560  BW2ORE_INVERSE     Sbend              835.003   0.346 -5.5433E+02 -2.4224E-12 -4.2682E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0081923369    0.9999625315    0.0027966406
   2561  LXW0               Drift              835.157   0.154 -5.5448E+02 -2.4235E-12 -4.2681E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0081923369    0.9999625315    0.0027966406
   2562  BW1ORE_INVERSE     Sbend              835.503   0.346 -5.5483E+02 -2.4258E-12 -4.2680E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233831
   2563  LXW2               Drift              836.187   0.684 -5.5551E+02 -2.4303E-12 -4.2676E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233831
   2564  BW1ORE             Sbend              836.533   0.346 -5.5586E+02 -2.4326E-12 -4.2674E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0086341813    0.9999625315    0.0006216880
   2565  LXW0               Drift              836.687   0.154 -5.5601E+02 -2.4337E-12 -4.2674E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0086341813    0.9999625315    0.0006216880
   2566  BW2ORE             Sbend              837.033   0.346 -5.5636E+02 -2.4360E-12 -4.2672E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233830
   2567  LXW1               Drift              837.287   0.254 -5.5661E+02 -2.4377E-12 -4.2671E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233830
   2568  BW2ORE_INVERSE     Sbend              837.633   0.346 -5.5696E+02 -2.4400E-12 -4.2669E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0081923369    0.9999625315    0.0027966404
   2569  LXW0               Drift              837.787   0.154 -5.5711E+02 -2.4410E-12 -4.2668E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0081923369    0.9999625315    0.0027966404
   2570  BW1ORE_INVERSE     Sbend              838.133   0.346 -5.5746E+02 -2.4433E-12 -4.2666E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233829
   2571  LXW1               Drift              838.387   0.254 -5.5771E+02 -2.4450E-12 -4.2665E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233829
   2572  BW1ORE             Sbend              838.733   0.346 -5.5806E+02 -2.4473E-12 -4.2663E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0086341813    0.9999625315    0.0006216878
   2573  LXW0               Drift              838.887   0.154 -5.5821E+02 -2.4484E-12 -4.2663E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0086341813    0.9999625315    0.0006216878
   2574  BW2ORE             Sbend              839.233   0.346 -5.5856E+02 -2.4507E-12 -4.2661E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233828
   2575  LXWDS              Drift              839.719   0.487 -5.5904E+02 -2.4539E-12 -4.2659E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233828
   2576  LZVR               Drift              840.064   0.344 -5.5939E+02 -2.4562E-12 -4.2657E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233828
   2577  LX086E             Drift              840.152   0.088 -5.5947E+02 -2.4568E-12 -4.2656E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832501    0.9999625315    0.0017233828
   2578  QR5ORE             Quadrupole         840.612   0.461 -5.5993E+02 -2.4599E-12 -4.2654E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2579  LXW4               Drift              840.782   0.170 -5.6010E+02 -2.4610E-12 -4.2653E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2580  MQR5ORE            Monitor            840.782   0.000 -5.6010E+02 -2.4610E-12 -4.2653E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2581  LXW5A              Drift              840.865   0.083 -5.6019E+02 -2.4616E-12 -4.2653E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2582  ZVQR5ORE           Sbend              841.209   0.344 -5.6053E+02 -2.4639E-12 -4.2651E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2583  LR5OEHE            Drift              852.333  11.124 -5.7164E+02 -2.5381E-12 -4.2596E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2584  LZVQR6OE1          Drift              852.677   0.344 -5.7198E+02 -2.5404E-12 -4.2594E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2585  LX0QBE             Drift              852.760   0.083 -5.7207E+02 -2.5410E-12 -4.2593E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2586  MQR6ORE            Monitor            852.760   0.000 -5.7207E+02 -2.5410E-12 -4.2593E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2587  LPQBE              Drift              852.953   0.192 -5.7226E+02 -2.5423E-12 -4.2592E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233667
   2588  QR6ORE             Quadrupole         853.968   1.015 -5.7327E+02 -2.5490E-12 -4.2587E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832503    0.9999625316    0.0017233463
   2589  LX125E             Drift              854.088   0.120 -5.7339E+02 -2.5498E-12 -4.2587E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832503    0.9999625316    0.0017233463
   2590  ZHQR6ORE           Sbend              854.432   0.344 -5.7374E+02 -2.5521E-12 -4.2585E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832503    0.9999625316    0.0017233463
   2591  LR6OEE             Drift              857.676   3.244 -5.7698E+02 -2.5738E-12 -4.2569E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832503    0.9999625316    0.0017233463
   2592  LZHQR7OE1          Drift              858.021   0.344 -5.7732E+02 -2.5761E-12 -4.2567E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832503    0.9999625316    0.0017233463
   2593  LX210E             Drift              858.230   0.210 -5.7753E+02 -2.5775E-12 -4.2566E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832503    0.9999625316    0.0017233463
   2594  ZVQR7ORE           Sbend              858.575   0.344 -5.7787E+02 -2.5798E-12 -4.2564E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832503    0.9999625316    0.0017233463
   2595  LX119E             Drift              858.689   0.115 -5.7799E+02 -2.5806E-12 -4.2564E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832503    0.9999625316    0.0017233463
   2596  QR7ORE             Quadrupole         859.515   0.826 -5.7881E+02 -2.5861E-12 -4.2560E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233922
   2597  LPQAE              Drift              859.702   0.187 -5.7900E+02 -2.5873E-12 -4.2559E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233922
   2598  MQR7ORE            Monitor            859.702   0.000 -5.7900E+02 -2.5873E-12 -4.2559E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233922
   2599  LR7OE              Drift              860.462   0.760 -5.7976E+02 -2.5924E-12 -4.2555E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233922
   2600  POHORM             Marker             860.462   0.000 -5.7976E+02 -2.5924E-12 -4.2555E+02 -4.6624E+00  6.6764E-15  3.1388E-15    0.0084832502    0.9999625315    0.0017233922
   2601  BSWORE             Sbend              863.362   2.900 -5.8266E+02 -2.6118E-12 -4.2540E+02 -4.6574E+00  6.6920E-15  3.1388E-15    0.0085933331    0.9999625315    0.0010441454
   2602  LSAOEE             Drift              864.111   0.749 -5.8340E+02 -2.6168E-12 -4.2536E+02 -4.6574E+00  6.6920E-15  3.1388E-15    0.0085933331    0.9999625315    0.0010441454
   2603  MQS2ORE            Monitor            864.111   0.000 -5.8340E+02 -2.6168E-12 -4.2536E+02 -4.6574E+00  6.6920E-15  3.1388E-15    0.0085933331    0.9999625315    0.0010441454
   2604  LPQSE              Drift              864.283   0.172 -5.8357E+02 -2.6179E-12 -4.2535E+02 -4.6574E+00  6.6920E-15  3.1388E-15    0.0085933331    0.9999625315    0.0010441454
   2605  QS2ORE             Quadrupole         864.840   0.557 -5.8413E+02 -2.6217E-12 -4.2532E+02 -4.6574E+00  6.6920E-15  3.1388E-15    0.0085933333    0.9999625315    0.0010441120
   2606  LX099E             Drift              864.939   0.099 -5.8423E+02 -2.6223E-12 -4.2531E+02 -4.6574E+00  6.6920E-15  3.1388E-15    0.0085933333    0.9999625315    0.0010441120
   2607  LZVQS2ORE          Drift              865.283   0.344 -5.8457E+02 -2.6246E-12 -4.2529E+02 -4.6574E+00  6.6920E-15  3.1388E-15    0.0085933333    0.9999625315    0.0010441120
   2608  LS0OE              Drift              865.760   0.477 -5.8505E+02 -2.6278E-12 -4.2526E+02 -4.6574E+00  6.6920E-15  3.1388E-15    0.0085933333    0.9999625315    0.0010441120
   2609  BS2ORE             Sbend              867.991   2.231 -5.8727E+02 -2.6429E-12 -4.2511E+02 -4.6295E+00  6.7769E-15  3.1388E-15    0.0082107847    0.9999625315   -0.0027420017
   2610  LBS2ORE            Drift              869.437   1.446 -5.8872E+02 -2.6527E-12 -4.2499E+02 -4.6295E+00  6.7769E-15  3.1388E-15    0.0082107847    0.9999625315   -0.0027420017
   2611  BS2ORE             Sbend              871.668   2.231 -5.9094E+02 -2.6679E-12 -4.2478E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415343    0.9999625315   -0.0059982345
   2612  LS1OEE             Drift              872.373   0.706 -5.9164E+02 -2.6727E-12 -4.2470E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415343    0.9999625315   -0.0059982345
   2613  QS3ORE             Quadrupole         873.190   0.817 -5.9245E+02 -2.6783E-12 -4.2461E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2614  LPQXE              Drift              873.382   0.192 -5.9264E+02 -2.6796E-12 -4.2459E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2615  MQS3ORE            Monitor            873.382   0.000 -5.9264E+02 -2.6796E-12 -4.2459E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2616  LX274SE            Drift              873.464   0.082 -5.9272E+02 -2.6802E-12 -4.2458E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2617  LZVQS3ORE          Drift              873.808   0.344 -5.9306E+02 -2.6826E-12 -4.2454E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2618  LS2OEE             Drift              875.504   1.696 -5.9475E+02 -2.6942E-12 -4.2435E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2619  LZHQSBOE1          Drift              875.849   0.344 -5.9509E+02 -2.6966E-12 -4.2431E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2620  LX0QAE             Drift              875.931   0.083 -5.9517E+02 -2.6971E-12 -4.2430E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2621  MQSBOE1            Monitor            875.931   0.000 -5.9517E+02 -2.6971E-12 -4.2430E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2622  LPQAE              Drift              876.118   0.187 -5.9536E+02 -2.6984E-12 -4.2428E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415506    0.9999625319   -0.0059981495
   2623  QSBOE              Quadrupole         876.945   0.826 -5.9618E+02 -2.7041E-12 -4.2419E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415004    0.9999625315   -0.0059982743
   2624  LX119E             Drift              877.059   0.115 -5.9629E+02 -2.7049E-12 -4.2418E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415004    0.9999625315   -0.0059982743
   2625  ZVQSBOE1           Sbend              877.404   0.344 -5.9664E+02 -2.7072E-12 -4.2414E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415004    0.9999625315   -0.0059982743
   2626  LS3OEE             Drift              877.939   0.535 -5.9717E+02 -2.7109E-12 -4.2408E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415004    0.9999625315   -0.0059982743
   2627  LZVQS4OE1          Drift              878.283   0.344 -5.9751E+02 -2.7133E-12 -4.2404E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415004    0.9999625315   -0.0059982743
   2628  LX210E             Drift              878.493   0.210 -5.9772E+02 -2.7147E-12 -4.2402E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415004    0.9999625315   -0.0059982743
   2629  ZHQS4OE1           Sbend              878.837   0.344 -5.9806E+02 -2.7171E-12 -4.2398E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415004    0.9999625315   -0.0059982743
   2630  LX119E             Drift              878.952   0.115 -5.9818E+02 -2.7179E-12 -4.2397E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415004    0.9999625315   -0.0059982743
   2631  QS4OE              Quadrupole         879.778   0.826 -5.9900E+02 -2.7235E-12 -4.2388E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415319    0.9999625318   -0.0059981877
   2632  LPQAE              Drift              879.965   0.187 -5.9918E+02 -2.7248E-12 -4.2386E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415319    0.9999625318   -0.0059981877
   2633  MQS4OE1            Monitor            879.965   0.000 -5.9918E+02 -2.7248E-12 -4.2386E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415319    0.9999625318   -0.0059981877
   2634  LX192E             Drift              880.157   0.192 -5.9937E+02 -2.7261E-12 -4.2384E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415319    0.9999625318   -0.0059981877
   2635  SF2ORE             Sad_Mult           880.491   0.334 -5.9971E+02 -2.7284E-12 -4.2380E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415319    0.9999625318   -0.0059981877
   2636  L8EE               Drift              883.119   2.628 -6.0232E+02 -2.7464E-12 -4.2351E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415319    0.9999625318   -0.0059981877
   2637  ZHQEAE36           Sbend              883.464   0.344 -6.0266E+02 -2.7488E-12 -4.2347E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415319    0.9999625318   -0.0059981877
   2638  LX119E             Drift              883.578   0.115 -6.0277E+02 -2.7496E-12 -4.2346E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062415319    0.9999625318   -0.0059981877
   2639  QEAE               Quadrupole         884.405   0.826 -6.0359E+02 -2.7553E-12 -4.2337E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414594    0.9999625314   -0.0059983382
   2640  LPQAE              Drift              884.591   0.187 -6.0378E+02 -2.7565E-12 -4.2335E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414594    0.9999625314   -0.0059983382
   2641  MQEAE36            Monitor            884.591   0.000 -6.0378E+02 -2.7565E-12 -4.2335E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414594    0.9999625314   -0.0059983382
   2642  LARC81             Drift              888.871   4.279 -6.0803E+02 -2.7859E-12 -4.2287E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414594    0.9999625314   -0.0059983382
   2643  ZVQD5E36           Sbend              889.215   0.344 -6.0838E+02 -2.7883E-12 -4.2284E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414594    0.9999625314   -0.0059983382
   2644  LX119E             Drift              889.330   0.115 -6.0849E+02 -2.7891E-12 -4.2282E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414594    0.9999625314   -0.0059983382
   2645  QD5E               Quadrupole         890.156   0.826 -6.0931E+02 -2.7947E-12 -4.2273E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414851    0.9999625321   -0.0059981884
   2646  LPQAE              Drift              890.343   0.187 -6.0950E+02 -2.7960E-12 -4.2271E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414851    0.9999625321   -0.0059981884
   2647  MQD5E36            Monitor            890.343   0.000 -6.0950E+02 -2.7960E-12 -4.2271E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414851    0.9999625321   -0.0059981884
   2648  L6E                Drift              891.030   0.687 -6.1018E+02 -2.8007E-12 -4.2264E+02 -4.6016E+00  6.8618E-15  3.1388E-15    0.0062414851    0.9999625321   -0.0059981884
   2649  B2E                Sbend              896.932   5.902 -6.1602E+02 -2.8417E-12 -4.2182E+02 -4.5459E+00  7.0260E-15  3.1388E-15   -0.0007017885    0.9999625321   -0.0086279699
   2650  LARC10             Drift              897.826   0.894 -6.1691E+02 -2.8480E-12 -4.2167E+02 -4.5459E+00  7.0260E-15  3.1388E-15   -0.0007017885    0.9999625321   -0.0086279699
   2651  QF6E               Quadrupole         898.383   0.557 -6.1746E+02 -2.8519E-12 -4.2158E+02 -4.5459E+00  7.0260E-15  3.1388E-15   -0.0007018067    0.9999625319   -0.0086279874
   2652  LPQSE              Drift              898.555   0.172 -6.1762E+02 -2.8531E-12 -4.2155E+02 -4.5459E+00  7.0260E-15  3.1388E-15   -0.0007018067    0.9999625319   -0.0086279874
   2653  MQF6E18            Monitor            898.555   0.000 -6.1762E+02 -2.8531E-12 -4.2155E+02 -4.5459E+00  7.0260E-15  3.1388E-15   -0.0007018067    0.9999625319   -0.0086279874
   2654  L0E                Drift              899.277   0.723 -6.1834E+02 -2.8582E-12 -4.2143E+02 -4.5459E+00  7.0260E-15  3.1388E-15   -0.0007018067    0.9999625319   -0.0086279874
